severity,check,vehicle,row_ref,details
fail,commission_rate_amount_formula_mismatch,VC203,,commission_id=000be7ef-dd4e-4e62-8517-14103f2327e9 base_amount=1000000.0 rate_bps=525 accrual_amount=26250.0 expected=52500.0
fail,commission_rate_amount_formula_mismatch,VC207,,commission_id=105714af-dd92-4005-95cf-57a6f73c0e06 base_amount=590000.0 rate_bps=196 accrual_amount=11565.0 expected=11564.0
fail,commission_rate_amount_formula_mismatch,VC215,,commission_id=112371d6-b1d3-448b-8d8a-a4a29d7bdee2 base_amount=10000000.0 rate_bps=700 accrual_amount=687753.5 expected=700000.0
fail,commission_rate_amount_formula_mismatch,VC206,,commission_id=12d13748-8907-4782-a1d3-daad5c8e4075 base_amount=1176400.0 rate_bps=500 accrual_amount=58806.25 expected=58820.0
fail,commission_rate_amount_formula_mismatch,VC210,,commission_id=131f6131-356b-4d13-a146-1fef2ea17bf2 base_amount=5000.0 rate_bps=853 accrual_amount=426.56 expected=426.5
fail,commission_rate_amount_formula_mismatch,VC215,,commission_id=147d1ac0-4269-4921-9cdf-d3a1c9c5d104 base_amount=108035.0 rate_bps=161 accrual_amount=1718.84 expected=1739.3635
fail,commission_rate_amount_formula_mismatch,VC215,,commission_id=3d0219ac-9c68-40f3-90f8-9043c9b60d9e base_amount=85000.0 rate_bps=61 accrual_amount=508.36 expected=518.5
fail,commission_rate_amount_formula_mismatch,VC210,,commission_id=3e90e90b-6eb2-446b-8bd9-14cd11b9e88b base_amount=40000.0 rate_bps=853 accrual_amount=3412.44 expected=3412.0
fail,commission_rate_amount_formula_mismatch,VC215,,commission_id=4e456962-9e95-4ca7-a3fb-4c10b5b9f666 base_amount=29000.0 rate_bps=161 accrual_amount=461.3 expected=466.9
fail,commission_rate_amount_formula_mismatch,VC209,,commission_id=55048041-7213-4278-9e08-65721e6de14f base_amount=960000.0 rate_bps=196 accrual_amount=18849.42 expected=18816.0
fail,commission_rate_amount_formula_mismatch,VC209,,commission_id=5acfcc64-5fc1-43b3-aebb-f999a372b532 base_amount=3000000.0 rate_bps=103 accrual_amount=30927.0 expected=30900.0
fail,commission_rate_amount_formula_mismatch,VC203,,commission_id=6f32b8d4-cacd-4228-b038-3a99108b24e9 base_amount=1000000.0 rate_bps=525 accrual_amount=26250.0 expected=52500.0
fail,commission_rate_amount_formula_mismatch,VC215,,commission_id=6f86f1b2-89c0-4a01-aa9c-6f533b211310 base_amount=20000.0 rate_bps=161 accrual_amount=318.17 expected=322.0
fail,commission_rate_amount_formula_mismatch,VC207,,commission_id=757e3614-c6a5-4961-87de-35e7d163117b base_amount=100350.0 rate_bps=149 accrual_amount=1500.0 expected=1495.215
fail,commission_rate_amount_formula_mismatch,VC203,,commission_id=82b5bc1b-7b96-4ced-9893-e626b994aec6 base_amount=2600000.0 rate_bps=192 accrual_amount=25000.0 expected=49920.0
fail,commission_rate_amount_formula_mismatch,VC206,,commission_id=a04cef30-0e9d-48bb-ab7b-1fe30f26265c base_amount=1581352.5 rate_bps=150 accrual_amount=11860.14 expected=23720.2875
fail,commission_rate_amount_formula_mismatch,VC215,,commission_id=a0d0a155-9c53-4fd6-927f-d42870a71a2b base_amount=23000.0 rate_bps=161 accrual_amount=365.57 expected=370.3
fail,commission_rate_amount_formula_mismatch,VC203,,commission_id=a4d00592-a18a-41c1-a68d-a19d066f46ac base_amount=2600000.0 rate_bps=192 accrual_amount=25000.0 expected=49920.0
fail,commission_rate_amount_formula_mismatch,VC209,,commission_id=a5a08c8b-74dd-48eb-980a-7add8a47416c base_amount=2034626.0 rate_bps=287 accrual_amount=58466.25 expected=58393.7662
fail,commission_rate_amount_formula_mismatch,VC202,,commission_id=aa70686d-2d67-4e95-92a9-ba81c56840d3 base_amount=9999751.16 rate_bps=80 accrual_amount=80000.0 expected=79998.00928
fail,commission_rate_amount_formula_mismatch,VC206,,commission_id=aadad175-eefb-48b5-acf7-22fa1d4ff4de base_amount=7396512.78 rate_bps=122 accrual_amount=90000.0 expected=90237.455916
fail,commission_rate_amount_formula_mismatch,VC206,,commission_id=b32e17aa-4e00-4930-8a06-291302c95576 base_amount=192117.22 rate_bps=3123 accrual_amount=60000.0 expected=59998.207806
fail,commission_rate_amount_formula_mismatch,VC206,,commission_id=bee4fe86-73ba-485e-ac94-4870a064a8b5 base_amount=7396512.78 rate_bps=111 accrual_amount=82000.0 expected=82101.291858
fail,commission_rate_amount_formula_mismatch,VC215,,commission_id=d4ee4243-4faa-464f-8d21-5eb27de6429b base_amount=107889.0 rate_bps=102 accrual_amount=1082.61 expected=1100.4678
fail,commission_rate_amount_formula_mismatch,VC203,,commission_id=d83b40da-e34f-45cd-a2e8-f5648395f477 base_amount=1000000.0 rate_bps=525 accrual_amount=26250.0 expected=52500.0
fail,commission_rate_amount_formula_mismatch,VC203,,commission_id=de3ba541-0a4b-4a35-ba10-127843ed319e base_amount=2500000.0 rate_bps=200 accrual_amount=49999.5 expected=50000.0
fail,commission_rate_amount_formula_mismatch,VC203,,commission_id=e86fd7b6-7f02-4a7c-b7ad-2a33c73c4250 base_amount=1000000.0 rate_bps=525 accrual_amount=26250.0 expected=52500.0
fail,commission_rate_amount_formula_mismatch,VC206,,commission_id=f18f9b81-dc49-496b-8520-e5a61f4a18b9 base_amount=1581352.5 rate_bps=150 accrual_amount=11860.14 expected=23720.2875
fail,commission_rate_amount_formula_mismatch,VC207,,commission_id=f3390b9c-c2a1-43ff-8a1d-2a1645d13cf5 base_amount=100350.0 rate_bps=149 accrual_amount=1500.0 expected=1495.215
fail,commission_rate_amount_formula_mismatch,VC215,,commission_id=f6065fdd-4112-47c4-834b-3c7adcdd1124 base_amount=47000.0 rate_bps=161 accrual_amount=747.56 expected=756.7
fail,commission_rate_amount_formula_mismatch,VC207,,commission_id=fb994ff2-1cf5-418d-b7f7-13d849987cf3 base_amount=100350.0 rate_bps=149 accrual_amount=1500.0 expected=1495.215
fail,commission_rate_amount_formula_mismatch,VC207,,commission_id=feaac506-d995-4f6e-96bb-ba4bcc4f2b58 base_amount=100350.0 rate_bps=149 accrual_amount=1500.0 expected=1495.215
fail,commission_base_amount_vs_funded_amount_mismatch,VC206,,deal_id=15beca51-460e-4ad4-8269-45fb98382624 investor_id=9a7ddab9-7c07-4c5f-93bc-1898761afd6c commission_base_sum=6000000.0 funded_sum=7500000.0 delta=-1500000.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC206,,deal_id=15beca51-460e-4ad4-8269-45fb98382624 investor_id=af37d65e-8f0c-4509-aab1-1cf5bff66dc5 commission_base_sum=3162705.0 funded_sum=1581352.5 delta=1581352.5
fail,commission_base_amount_vs_funded_amount_mismatch,VC215,,deal_id=2a0c48b3-5196-4323-9665-9f713ea52668 investor_id=0898d202-db1f-4e65-adc0-27236ca2224f commission_base_sum=216070.0 funded_sum=108035.0 delta=108035.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC215,,deal_id=2a0c48b3-5196-4323-9665-9f713ea52668 investor_id=09971d0a-2b71-45a7-ab86-5358b6515788 commission_base_sum=20000000.0 funded_sum=10000000.0 delta=10000000.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC215,,deal_id=2a0c48b3-5196-4323-9665-9f713ea52668 investor_id=31dccf8d-314a-4fa9-80af-9c02732bff31 commission_base_sum=170000.0 funded_sum=85000.0 delta=85000.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC215,,deal_id=2a0c48b3-5196-4323-9665-9f713ea52668 investor_id=3de46042-a7a4-4e86-89d4-a9b8830be1a2 commission_base_sum=600160.0 funded_sum=300080.0 delta=300080.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC215,,deal_id=2a0c48b3-5196-4323-9665-9f713ea52668 investor_id=678fa547-84c7-4ceb-8619-296f9d9ab54b commission_base_sum=215778.0 funded_sum=107889.0 delta=107889.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC215,,deal_id=2a0c48b3-5196-4323-9665-9f713ea52668 investor_id=ab1109d5-4563-4a47-a8fd-e73eedce1ff5 commission_base_sum=40000.0 funded_sum=20000.0 delta=20000.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC215,,deal_id=2a0c48b3-5196-4323-9665-9f713ea52668 investor_id=ac8c2cb9-164e-4f89-9984-837fec9e03e7 commission_base_sum=94000.0 funded_sum=47000.0 delta=47000.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC215,,deal_id=2a0c48b3-5196-4323-9665-9f713ea52668 investor_id=ee299ab9-9b40-4fdf-b920-6dfb27b9df69 commission_base_sum=58000.0 funded_sum=29000.0 delta=29000.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC215,,deal_id=2a0c48b3-5196-4323-9665-9f713ea52668 investor_id=fca68c81-0f76-488d-8a16-461d08c73a1a commission_base_sum=46000.0 funded_sum=23000.0 delta=23000.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC203,,deal_id=83ce0a28-e538-4f44-a430-b83394d17b9d investor_id=675e922f-88e6-4e49-ad98-d35d8ba7f4f1 commission_base_sum=2000000.0 funded_sum=1000000.0 delta=1000000.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC203,,deal_id=83ce0a28-e538-4f44-a430-b83394d17b9d investor_id=8b5f8816-952f-4393-93e0-f80cd9df5064 commission_base_sum=5200000.0 funded_sum=2600000.0 delta=2600000.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC203,,deal_id=83ce0a28-e538-4f44-a430-b83394d17b9d investor_id=a52766e2-48fe-4888-bb89-8a47f4075bf1 commission_base_sum=2000000.0 funded_sum=1000000.0 delta=1000000.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC203,,deal_id=83ce0a28-e538-4f44-a430-b83394d17b9d investor_id=a8c132a7-6d15-436e-8574-e99a909a5b24 commission_base_sum=2000000.0 funded_sum=1000000.0 delta=1000000.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC203,,deal_id=83ce0a28-e538-4f44-a430-b83394d17b9d investor_id=f3dabc56-d079-4536-9ad5-9e6b543aea21 commission_base_sum=207225.98 funded_sum=257225.98 delta=-50000.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC209,,deal_id=b1ff280a-1a0e-4024-b25d-de6160816cb1 investor_id=35fc9d94-e9c8-4e73-9038-c8483d9f7712 commission_base_sum=3500016.0 funded_sum=6200028.0 delta=-2700012.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC209,,deal_id=b1ff280a-1a0e-4024-b25d-de6160816cb1 investor_id=f7f53e18-d962-4c1d-8041-8085f5eb3975 commission_base_sum=960000.0 funded_sum=1860000.0 delta=-900000.0
fail,commission_base_amount_vs_funded_amount_mismatch,VC207,,deal_id=b77e95ee-4649-4644-933e-ed10a2118b03 investor_id=f3dabc56-d079-4536-9ad5-9e6b543aea21 commission_base_sum=89200.0 funded_sum=91600.0 delta=-2400.0
warn,introduction_missing_date_ruled,VC207,,introduction_id=d3b58990-9327-4c5b-b6ed-af7f16fb9858 deal_id=b77e95ee-4649-4644-933e-ed10a2118b03 investor_id=73a05f0c-c987-4b09-9c3a-b0dc2a402358
warn,commission_totals_ruled_diff_invested_amount,VC203,,dashboard=320673.26 db=259999.5 delta=-60673.76 expected=-60673.76
warn,commission_totals_ruled_diff_invested_amount,VC207,,dashboard=141932.1 db=115793.4 delta=-26138.7 expected=-26138.7
warn,commission_totals_ruled_diff_invested_amount,VC209,,dashboard=704343.97 db=451663.47 delta=-252680.5 expected=-252680.5
warn,commission_totals_ruled_diff_invested_amount,VC215,,dashboard=834528.32 db=692955.91 delta=-141572.41 expected=-141572.41
warn,commission_combined_ruled_removed,VC203,VC203:4,investor=DOMINARI SECURITIES LLC introducer_label=Dimensional Advisors + R. F. Lafferty & Co. Inc. basis=invested_amount dashboard=96110.15 db_total=49999.5 delta=-46110.65
warn,commission_combined_ruled_removed,VC215,VC215:4,investor=Gourav KAKKAR introducer_label=Bromley Capital + Infinyte Club basis=invested_amount dashboard=747.82 db_total=461.3 delta=-286.52
warn,commission_combined_ruled_removed,VC215,VC215:5,investor=Rajagopalan MADHUSUDAN introducer_label=Bromley Capital + Infinyte Club basis=invested_amount dashboard=592.64 db_total=365.57 delta=-227.07
warn,commission_combined_ruled_removed,VC215,VC215:6,investor=Ved NIRANJANBHAI ANTANI introducer_label=Bromley Capital + Infinyte Club basis=invested_amount dashboard=1211.89 db_total=747.56 delta=-464.33
warn,commission_combined_ruled_removed,VC215,VC215:7,investor=Mahesh NALLAPATI introducer_label=Bromley Capital + Infinyte Club basis=invested_amount dashboard=515.79 db_total=318.17 delta=-197.62
warn,commission_combined_ruled_removed,VC215,VC215:8,investor=Varun SEMBIUM VARADARAJAN introducer_label=Bromley Capital + Renaissance basis=invested_amount dashboard=2144.0 db_total=1082.61 delta=-1061.39
warn,commission_combined_ruled_removed,VC215,VC215:9,investor=CARTA INVESTMENTS LLC introducer_label=Bromley Capital + Infinyte Club basis=invested_amount dashboard=2191.74 db_total=508.36 delta=-1683.38
warn,commission_combined_ruled_removed,VC215,VC215:15,investor=Anuroop ARORA introducer_label=Bromley Capital + Renaissance basis=invested_amount dashboard=2786.44 db_total=1718.84 delta=-1067.6
warn,commission_combined_ruled_removed,VC215,VC215:17,"investor=Anthropic Compartment, HAG Private Markets SARL introducer_label=Hottinger AG + Bromley Capital basis=invested_amount dashboard=786004.0 db_total=687753.5 delta=-98250.5"
warn,commission_row_ruled_dashboard_override,VC203,33129a8c-d50e-4cf8-8d8d-5caeffd3e3ee,"investor=EVERLASTING HOLDINGS LLC introducer=Sakal Advisory, LLC basis=invested_amount expected_amount=5000.0 expected_rate=50 dashboard_amount=0.0 db_amount=5000.0 dashboard_rates=[] db_rates=[50]"
warn,commission_row_ruled_dashboard_override,VC203,411513a9-437e-4614-bcc5-7b27fbbc3e2c,investor=EVERLASTING HOLDINGS LLC introducer=Astral Global Limited basis=invested_amount expected_amount=10000.0 expected_rate=100 dashboard_amount=0.0 db_amount=10000.0 dashboard_rates=[] db_rates=[100]
warn,commission_row_ruled_removed,VC203,VC203:8,investor=Sebastian LATTUGA introducer=R. F. Lafferty & Co. Inc. basis=invested_amount dashboard=14563.11 db=0.0
warn,commission_row_ruled_dashboard_override,VC206,aadad175-eefb-48b5-acf7-22fa1d4ff4de,"investor=REDPOINT OMEGA V, L.P. introducer=Astral Global Limited basis=invested_amount expected_amount=90000.0 expected_rate=122 dashboard_amount=0.0 db_amount=90000.0 dashboard_rates=[] db_rates=[122]"
warn,commission_row_ruled_dashboard_override,VC206,bee4fe86-73ba-485e-ac94-4870a064a8b5,"investor=REDPOINT OMEGA V, L.P. introducer=Visual Sectors basis=invested_amount expected_amount=82000.0 expected_rate=111 dashboard_amount=0.0 db_amount=82000.0 dashboard_rates=[] db_rates=[111]"
warn,commission_row_ruled_removed,VC207,VC207:21,investor=AEON INC. introducer=Lafferty basis=invested_amount dashboard=26138.7 db=0.0
warn,commission_row_ruled_dashboard_override,VC209,VC209:20,investor=PVPL FUND LLC SERIES 3 introducer=Lafferty+Visual Sectors basis=invested_amount expected_amount=10000.0 expected_rate=10 dashboard_amount=110000.0 db_amount=10000.0 dashboard_rates=[110] db_rates=[10]
warn,commission_row_ruled_removed,VC209,VC209:13,"investor=STP CAP V, A SERIES OF CGF2021 LLC, SYDECAR LLC introducer=Lafferty basis=invested_amount dashboard=29677.5 db=0.0"
warn,commission_row_ruled_removed,VC209,VC209:10,"investor=CBH Compagnie Bancaire Helvétique SA, introducer=Lafferty basis=invested_amount dashboard=123003.0 db=0.0"
warn,commission_row_ruled_removed,VC215,VC215:12,"investor=ANTHR SYND I, A SERIES OF 2H OPPORTUNITIES, LLC introducer=Bromley Capital basis=invested_amount dashboard=12742.5 db=0.0"
warn,commission_row_ruled_removed,VC215,VC215:16,investor=AEON INC introducer=Bromley Capital basis=invested_amount dashboard=4263.0 db=0.0
warn,commission_row_ruled_removed,VC215,VC215:20,investor=Keir BENBOW introducer=Bromley Capital basis=invested_amount dashboard=670.5 db=0.0
warn,commission_row_ruled_removed,VC215,VC215:21,investor=Georges CHEN introducer=Bromley Capital basis=invested_amount dashboard=8400.0 db=0.0
warn,commission_row_ruled_removed,VC215,VC215:18,investor=LF GROUP SARL introducer=Bromley Capital basis=invested_amount dashboard=937.5 db=0.0
warn,commission_row_ruled_removed,VC215,VC215:3,investor=Julien MACHOT introducer=Bromley Capital basis=invested_amount dashboard=8416.5 db=0.0
warn,commission_row_ruled_removed,VC215,VC215:10,investor=STELLATRION PARTNERS introducer=Bromley Capital basis=invested_amount dashboard=2904.0 db=0.0
warn,introducer_warning_only_present,VC209,,Bright Views Holdings rows=3 amount=9000.0
