severity,check,vehicle,row_ref,details
fail,introduction_contract_date_mismatch,VC112,,introduction_id=00be726f-53f5-4bfd-8df0-6a0765bf5d0e introduced_at=2026-01-20 subscription_dates=['2022-08-25']
fail,introduction_contract_date_mismatch,VC118,,introduction_id=012721a4-0257-4f26-b49f-d34c5496b9c2 introduced_at=2026-01-20 subscription_dates=['2022-04-03']
fail,introduction_contract_date_mismatch,VC113,,introduction_id=0179ae9a-636f-4322-a669-d72d3727fe75 introduced_at=2026-01-09 subscription_dates=['2021-08-25']
fail,introduction_contract_date_mismatch,VC126,,"introduction_id=0374b5e1-18ee-42f7-b05b-52d60eca6313 introduced_at=2026-01-20 subscription_dates=['2021-11-22', '2023-03-24']"
fail,introduction_contract_date_mismatch,VC113,,introduction_id=04200799-af7c-46c8-aa98-c9d543addf9f introduced_at=2026-01-20 subscription_dates=['2021-08-06']
fail,introduction_contract_date_mismatch,VC126,,introduction_id=06245c5e-24ba-40e9-a932-c495e7c80948 introduced_at=2026-01-20 subscription_dates=['2023-02-21']
fail,introduction_contract_date_mismatch,VC126,,introduction_id=07acd0d5-2d4e-46f4-8316-ed68d3a7868d introduced_at=2026-01-20 subscription_dates=['2023-02-21']
fail,introduction_contract_date_mismatch,VC113,,introduction_id=08e654a6-2553-4177-9308-e4956662584c introduced_at=2026-01-20 subscription_dates=['2022-03-17']
fail,introduction_contract_date_mismatch,VC133,,introduction_id=106b140d-4391-41d8-b078-04d9d13456dc introduced_at=2026-01-20 subscription_dates=['2022-11-04']
fail,introduction_contract_date_mismatch,VC113,,introduction_id=10ff8cff-8c8b-4f20-9eb9-e27ab56de9ae introduced_at=2026-01-20 subscription_dates=['2021-04-08']
fail,introduction_contract_date_mismatch,VC113,,introduction_id=11ca6b33-3457-4c8a-8cc8-1312289f0e9e introduced_at=2026-01-20 subscription_dates=['2021-06-15']
fail,introduction_contract_date_mismatch,VC133,,introduction_id=137a6f3e-944f-47e9-bd6f-38f399cc84f8 introduced_at=2026-01-20 subscription_dates=['2022-04-13']
fail,introduction_contract_date_mismatch,VC113,,introduction_id=14c70eb3-5c29-4b9a-8067-5fdf78cfddf1 introduced_at=2026-01-20 subscription_dates=['2021-07-06']
fail,introduction_contract_date_mismatch,VC118,,introduction_id=15c5ff6e-aaf2-40c4-a3ec-0c5aaf6c07d4 introduced_at=2026-01-20 subscription_dates=['2022-09-03']
fail,introduction_contract_date_mismatch,VC113,,introduction_id=15e4ce4e-1738-4493-92fd-7dc039fcccbf introduced_at=2026-01-20 subscription_dates=['2021-08-06']
fail,introduction_contract_date_mismatch,VC118,,introduction_id=1b3cade8-76a7-484e-a7e6-44b0ce82a32d introduced_at=2026-01-20 subscription_dates=['2022-04-03']
fail,introduction_contract_date_mismatch,VC126,,introduction_id=208ea7d8-1081-44c7-ba17-b27d1f2866ff introduced_at=2026-01-20 subscription_dates=['2021-11-19']
fail,introduction_contract_date_mismatch,VC125,,introduction_id=2139dffb-b5b3-4ad7-a4c9-0e5d8e6108c5 introduced_at=2026-01-20 subscription_dates=['2022-01-15']
fail,introduction_contract_date_mismatch,VC113,,introduction_id=22599ad2-13b8-4b38-85fd-518b714a6789 introduced_at=2026-01-20 subscription_dates=['2021-06-22']
